"treatment_status","control","micro_credit","in_kind_grant","cash_grant","hasbiz","is_male","worked","has_biz","family_inc_low","trained","new_biz_assets","monthly_expanses","monthly_revenue","monthly_profits","labour_inc","total_inc","age","migrate","educ_college","educ_somecollege","educ_hs","marital_s","marital_m"
3,0,0,1,0,0,1,1,0,0,1,57781.8369180998,609.393938910216,666.628735605627,57.2347966954112,241.793589071998,299.028385767409,19.8105870976483,0,1,1,0,1,0
2,0,1,0,0,0,1,1,0,0,1,37806.3273271121,622.980082174763,524.912771303207,-98.0673108715564,185.794122985278,87.726812113722,20.0612162673333,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0,1,0,54540.6020203999,692.233828362077,505.344115197659,-186.889713164419,156.377959505063,-30.5117536593555,41.3072344207026,0,0,0,1,1,0
3,0,0,1,0,0,1,1,0,1,1,54794.3558659435,129.945026012138,625.828539952636,495.883513940498,244.931479680623,740.814993621121,40.7534434681349,0,0,0,1,0,1
1,1,0,0,0,1,0,1,1,0,0,66640.2968578639,70.8945419173688,1102.83510666341,1031.94056474604,250.978291612391,1282.91885635843,22.461363922438,0,1,1,0,1,0
1,1,0,0,0,1,1,1,1,0,1,49174.0366978266,97.3439631052315,1930.95028214157,1833.60631903633,153.578366756448,1987.18468579278,31.3889687926583,0,0,0,1,1,0
3,0,0,1,0,1,0,0,0,0,0,53188.3403085557,975.057028699666,1886.03495620191,910.977927502245,266.020374956007,1176.99830245825,48.3716157928869,0,0,0,1,0,1
2,0,1,0,0,0,1,1,0,0,1,67773.2807776181,696.942593436688,558.871756773442,-138.070836663246,204.559034633827,66.4881979705812,45.6628967810865,1,2,0,0,0,1
4,0,0,0,1,0,0,1,1,0,0,44596.5853347638,263.992085354403,376.291077118367,112.298991763964,160.719587693836,273.0185794578,26.9620002179222,0,0,0,1,1,0
2,0,1,0,0,0,0,1,0,1,0,57438.6662788385,964.248006930575,1011.72003429383,47.4720273632556,137.019576431754,184.491603795009,27.0822833702505,0,0,0,1,0,1
4,0,0,0,1,1,1,1,1,0,0,44511.6180436345,877.51537351869,1528.95261766389,651.4372441452,270.056634340186,921.493878485385,21.1623930166758,0,2,0,0,1,0
2,0,1,0,0,0,0,0,1,0,0,79164.7322487012,788.416236406192,1432.75332404301,644.337087636814,191.285126089648,835.622213726461,19.6731898555786,0,1,1,0,1,0
4,0,0,0,1,0,0,1,0,0,0,32190.5614778265,889.485664200038,661.007111892104,-228.478552307934,174.463452362756,-54.0150999451775,38.3133519410419,1,2,0,0,1,0
2,0,1,0,0,1,1,1,0,0,1,30802.749258438,613.850618014112,751.452673692256,137.602055678144,184.82153108154,322.423586759684,44.8657530954478,1,0,0,1,1,0
1,1,0,0,0,1,0,1,0,1,1,54240.165766808,85.1648689713329,1424.83749706298,1339.67262809165,167.912660293294,1507.58528838494,38.8510723111175,0,2,0,0,1,0
4,0,0,0,1,0,0,1,0,0,1,41120.3597676273,430.160692892969,1808.26879478991,1378.10810189694,119.705418250609,1497.81352014755,27.3569565431721,0,2,0,0,1,0
2,0,1,0,0,1,0,1,1,0,0,57173.6230504748,321.101525332779,1179.71420753747,858.612682204694,184.01879270689,1042.63147491158,24.5715962327376,0,0,0,1,1,0
2,0,1,0,0,1,0,0,1,0,0,50700.2914167339,99.4706691708416,189.731237944216,90.260568773374,180.254123763142,270.514692536515,39.3567239410575,0,1,1,0,0,1
2,0,1,0,0,0,1,1,0,1,0,54344.0138968815,488.18386811763,1205.65616432577,717.472296208143,146.041315145696,863.513611353839,49.8371464110585,0,1,1,0,1,0
2,0,1,0,0,1,1,1,0,0,0,56802.8498880121,335.609968286008,1771.49170124903,1435.88173296303,210.302328407699,1646.18406137072,33.3343199213092,1,0,0,1,1,0
1,1,0,0,0,0,1,0,0,0,1,57517.3709924806,181.490818969905,740.537234582007,559.046415612102,152.431491357964,711.477906970066,38.420528237529,0,1,1,0,0,1
3,0,0,1,0,0,0,1,1,1,0,64624.3005279479,219.112903578207,1588.04854704067,1368.93564346246,258.96986750071,1627.90551096317,43.1607894160031,0,0,0,1,1,0
2,0,1,0,0,0,0,1,1,0,1,48191.1171850152,638.972358312458,813.055499922484,174.083141610026,225.00298290857,399.086124518596,24.4110011336204,0,1,1,0,1,0
3,0,0,1,0,1,1,1,0,1,0,43865.6825449562,387.454872950912,1977.79484791681,1590.3399749659,164.576591880824,1754.91656684672,21.8534403322204,0,0,0,1,0,1
4,0,0,0,1,0,1,0,0,1,0,53675.083392868,449.318801052868,75.4454261623323,-373.873374890536,155.427531381188,-218.445843509348,36.9123363613204,1,2,0,0,1,0
1,1,0,0,0,1,1,1,1,1,0,49041.5735804006,579.463463975117,896.575296297669,317.111832322553,272.875866638471,589.987698961024,53.0109117501015,1,2,0,0,1,0
3,0,0,1,0,0,1,1,0,0,1,38072.5257986176,289.756154408678,1689.63868869469,1399.88253428601,237.314767954107,1637.19730224011,33.6651552260765,0,2,0,0,0,1
2,0,1,0,0,1,1,1,1,0,0,34149.9391787643,406.083456007764,1218.40291330591,812.319457298145,273.170412101507,1085.48986939965,25.8721052577346,0,2,0,0,0,1
1,1,0,0,0,0,0,0,1,1,0,67636.5212535623,222.369405440986,1182.38123971969,960.011834278703,302.040391399539,1262.05222567824,26.07050786314,0,1,1,0,0,1
1,1,0,0,0,1,1,1,0,0,0,43845.6223498483,720.947984373197,1865.42742047459,1144.47943610139,307.881040110843,1452.36047621223,35.5892145441972,0,1,1,0,1,0
1,1,0,0,0,1,0,0,1,1,0,43568.821295531,811.506449012086,443.141505122185,-368.364943889901,256.873634500429,-111.491309389472,39.1759433247249,0,0,0,1,1,0
4,0,0,0,1,1,1,1,0,1,0,46209.479068126,658.303467556834,144.373673480004,-513.92979407683,98.8787023124932,-415.051091764337,34.9854317214103,0,0,0,1,0,1
3,0,0,1,0,1,1,0,0,0,1,52354.8546877055,633.086434798315,263.423739466816,-369.662695331499,186.258314424796,-183.404380906703,37.3629334925957,0,1,1,0,0,1
4,0,0,0,1,1,1,0,1,1,1,42729.5852796462,301.296726102009,906.262112315744,604.965386213735,262.440636395679,867.406022609414,28.7159149889906,0,0,0,1,0,1
3,0,0,1,0,1,0,1,1,1,1,39115.3882187312,106.779302237555,1365.19474163651,1258.41543939896,164.113988514599,1422.52942791356,42.7995393250311,0,0,0,1,0,1
2,0,1,0,0,1,1,1,0,1,1,58603.0046830577,140.779933193699,983.377117197961,842.597184004262,161.375739579581,1003.97292358384,30.0793064998103,0,1,1,0,1,0
4,0,0,0,1,1,1,1,0,0,0,43334.8529394369,951.891741948202,902.384735643864,-49.5070063043386,264.720342288078,215.213335983739,47.2319976256955,1,1,1,0,1,0
1,1,0,0,0,0,1,1,1,1,0,53658.4946612548,411.955391755328,710.537277162075,298.581885406747,185.464672603288,484.046558010035,23.9821778668601,0,0,0,1,1,0
2,0,1,0,0,1,0,1,1,0,0,71515.412648913,870.267660124227,850.5555014126,-19.7121587116271,206.040796188448,186.328637476821,23.1554701461338,0,1,1,0,0,1
3,0,0,1,0,1,1,0,0,1,0,52217.7227875861,709.348554722965,1613.50715067238,904.158595949411,221.851551189411,1126.01014713882,21.0127223560218,1,0,0,1,1,0
3,0,0,1,0,0,1,1,0,1,0,61174.7843033261,495.190086774528,874.660084024072,379.469997249544,188.090484547369,567.560481796912,40.5158599562084,0,1,1,0,0,1
2,0,1,0,0,0,0,0,1,1,1,43235.4639660899,499.500999459997,744.239480700344,244.738481240347,230.43569534233,475.174176582677,40.9529833791752,1,1,1,0,0,1
2,0,1,0,0,0,1,0,0,0,1,47181.9341296525,975.456799846143,735.874438658357,-239.582361187786,259.381026833023,19.7986656452368,28.7582241640899,0,1,1,0,1,0
3,0,0,1,0,0,1,1,0,0,0,37554.5123247771,288.060364779085,553.735275287181,265.674910508096,176.599339686735,442.274250194831,22.5035815937731,0,2,0,0,0,1
2,0,1,0,0,1,0,1,1,0,0,53744.1992246142,126.324169803411,807.902215514332,681.578045710921,202.645040968443,884.223086679364,24.4802271106649,0,0,0,1,1,0
2,0,1,0,0,0,0,1,0,0,0,31720.3018689684,459.879175527021,1320.76164102182,860.882465494797,238.876874556167,1099.75934005096,28.3003423100476,0,0,0,1,1,0
2,0,1,0,0,1,1,1,0,0,0,59089.1731050481,50.5828231107444,1411.62709798664,1361.04427487589,191.920181694005,1552.9644565699,52.1316552252573,0,1,1,0,0,1
3,0,0,1,0,0,1,1,0,1,0,61337.8583414108,728.623053524643,864.3170571886,135.694003663957,193.339308794455,329.033312458412,34.350509708907,0,1,1,0,1,0
4,0,0,0,1,0,0,0,1,1,1,58360.5316545459,6.08390406705439,259.195486549288,253.111582482234,199.673769626955,452.785352109188,40.1559138988686,0,0,0,1,1,0
3,0,0,1,0,0,0,1,0,0,0,65206.5684876204,488.450207281858,1263.4010836482,774.950876366347,216.071150147527,991.022026513874,36.2959593660746,0,2,0,0,1,0
3,0,0,1,0,1,1,0,1,0,1,57398.8367468571,259.153953986242,1684.23203611746,1425.07808213122,74.4192879317067,1499.49737006293,24.8526344460997,0,1,1,0,1,0
1,1,0,0,0,1,0,1,1,0,0,61028.7276276286,377.301399596035,121.724707540125,-255.576692055911,259.199020881785,3.62232882587466,26.1370889024152,1,2,0,0,1,0
2,0,1,0,0,1,1,1,1,1,0,63142.7519411466,282.150419661775,1766.38902258128,1484.2386029195,196.400881510669,1680.63948443017,20.765858168076,1,1,1,0,1,0
1,1,0,0,0,0,0,1,0,1,1,46956.8490536589,358.288876479492,1103.49458269775,745.205706218258,292.881759266158,1038.08746548442,21.142466951292,0,0,0,1,1,0
3,0,0,1,0,1,1,0,0,1,0,65682.7330314047,817.670029122382,1146.4816601947,328.811631072313,184.268889607725,513.080520680038,30.61587848251,0,0,0,1,1,0
2,0,1,0,0,0,1,1,0,1,1,41317.6717128069,787.202436942607,1749.01155754924,961.809120606631,188.295868095481,1150.10498870211,44.359160098961,0,2,0,0,1,0
3,0,0,1,0,1,0,0,0,0,0,72462.0300820858,896.410884801298,1184.78241562843,288.371530827135,188.34551083013,476.717041657265,33.1098294827143,0,0,0,1,0,1
1,1,0,0,0,1,0,1,1,1,1,42347.251989823,634.929081890732,408.602936659008,-226.326145231724,156.064974679853,-70.2611705518706,26.5360405572617,0,0,0,1,0,1
3,0,0,1,0,0,0,1,0,0,1,48250.5443196899,563.383975531906,1348.44691772014,785.062942188233,215.283913288266,1000.3468554765,45.375697430558,0,1,1,0,1,0
1,1,0,0,0,0,0,1,0,0,0,58919.9453488374,228.197127347812,37.3078733682632,-190.889253979549,247.739191915038,56.8499379354891,41.2068248685345,0,2,0,0,0,1
2,0,1,0,0,0,0,1,1,1,0,44820.3004615918,403.338206233457,856.830363627523,453.492157394066,211.737930974921,665.230088368987,51.2098063631945,0,0,0,1,1,0
2,0,1,0,0,1,0,1,1,1,1,53719.5097209781,681.634625187144,1438.12740920112,756.492784013972,240.677944449282,997.170728463253,36.318553450359,0,0,0,1,1,0
4,0,0,0,1,1,0,1,0,1,1,55633.7786104988,301.43021303229,1956.67761238292,1655.24739935063,183.466780353029,1838.71417970366,37.0983457636711,0,0,0,1,1,0
3,0,0,1,0,0,1,0,0,0,1,43635.3827335612,247.854776447639,58.0121069215238,-189.842669526115,226.646835194972,36.8041656688571,33.6831890288155,0,1,1,0,0,1
4,0,0,0,1,1,0,0,0,0,0,50306.4036599307,817.781753605232,802.83065000549,-14.9511035997421,174.482183685876,159.531080086134,14.0370822602094,0,1,1,0,1,0
4,0,0,0,1,0,1,0,1,0,0,47220.2837569557,919.080597814173,795.304775238037,-123.775822576135,239.355220715949,115.579398139814,37.0682368223678,0,1,1,0,1,0
3,0,0,1,0,0,1,1,1,0,0,49161.330756171,230.55344261229,1767.7883063443,1537.23486373201,245.503594946594,1782.7384586786,42.8369885809352,0,2,0,0,0,1
4,0,0,0,1,0,0,0,1,1,0,62720.1350553932,683.33224975504,1844.31364806369,1160.98139830865,158.042335724944,1319.02373403359,42.4247320524377,0,0,0,1,0,1
1,1,0,0,0,0,1,1,1,0,0,55526.825746296,434.840233065188,287.720161490142,-147.120071575046,210.215934930091,63.0958633550453,31.4177641493645,0,1,1,0,1,0
4,0,0,0,1,1,1,1,0,1,1,32710.5818343515,46.0185112897307,378.149905242026,332.131393952295,194.862783745261,526.994177697556,43.1813456001496,0,0,0,1,0,1
1,1,0,0,0,1,1,0,1,0,0,53673.0501707058,290.861810091883,54.5471687801182,-236.314641311765,237.802533642021,1.48789233025593,33.1966992406201,1,0,0,1,0,1
1,1,0,0,0,1,0,1,1,1,0,41302.9596671302,705.779848154634,198.971698991954,-506.80814916268,200.430313053159,-306.377836109521,30.0974214404902,1,0,0,1,0,1
3,0,0,1,0,1,0,0,0,1,1,44805.732780654,302.473665913567,815.480074845254,513.006408931687,304.628332412128,817.634741343815,16.8378006294243,0,0,0,1,0,1
4,0,0,0,1,1,0,1,1,1,0,60521.533307486,552.78758588247,1155.05789639428,602.270310511813,192.212037464698,794.48234797651,44.759363085845,1,0,0,1,1,0
2,0,1,0,0,0,1,0,0,0,0,73851.7142308868,475.786063121632,1780.32883163542,1304.54276851378,218.646834305491,1523.18960281928,21.2766486325197,1,0,0,1,1,0
1,1,0,0,0,1,1,1,1,0,0,49833.9466809645,441.195903345942,1276.38639137149,835.190488025546,203.136033241075,1038.32652126662,33.0961494418158,0,2,0,0,1,0
4,0,0,0,1,1,0,1,1,0,0,47322.0730482156,571.321927709505,737.244575750083,165.922648040578,277.953842957019,443.876490997597,48.5353600811412,1,0,0,1,1,0
4,0,0,0,1,1,1,0,1,0,0,62940.5138226093,861.296048853546,851.918814703822,-9.37723414972425,70.9564272869753,61.579193137251,15.8967426043359,0,1,1,0,0,1
3,0,0,1,0,1,0,1,0,0,0,33473.9902885374,647.553616669029,1277.40849135444,629.854874685407,206.964720985841,836.819595671248,52.2801348447462,0,0,0,1,1,0
4,0,0,0,1,1,0,1,0,0,1,52714.6918497232,563.827281119302,1285.43230751529,721.605026395991,213.591280690344,935.196307086336,38.8244416615228,0,1,1,0,1,0
3,0,0,1,0,1,0,1,1,0,0,67039.2745895929,252.199049340561,826.343226246536,574.144176905975,300.953601919539,875.097778825514,28.079254220902,1,1,1,0,1,0
4,0,0,0,1,1,0,1,1,0,0,38997.9122046434,508.850629208609,1219.81521556154,710.96458635293,159.719298469251,870.68388482218,25.3678607259173,1,1,1,0,1,0
1,1,0,0,0,1,0,0,1,0,1,48970.9297915601,75.6145555060357,1320.22453844547,1244.60998293944,176.396075483432,1421.00605842287,26.7462062728406,0,1,1,0,1,0
1,1,0,0,0,1,1,0,0,1,0,51802.9204650668,115.093866363168,1847.64385223389,1732.54998587072,179.165636690607,1911.71562256133,40.886772639562,0,2,0,0,1,0
4,0,0,0,1,0,0,1,0,0,1,63895.2113004404,965.627470053732,1949.17573081329,983.548260759562,190.555004284647,1174.10326504421,40.813915751752,0,0,0,1,0,1
2,0,1,0,0,0,1,1,1,0,0,66147.1486258563,965.976381441578,1690.9091193229,724.932737881318,135.409993937015,860.342731818333,43.6511462709136,0,0,0,1,1,0
3,0,0,1,0,1,1,0,1,0,0,52031.1665017644,740.546259563416,70.2475332655013,-670.298726297915,127.611336156614,-542.6873901413,48.3900048322968,0,1,1,0,0,1
2,0,1,0,0,1,0,1,1,0,0,67024.3855933776,0.263587338849902,1653.56763731688,1653.30404997803,139.489599518765,1792.7936494968,49.7514795375434,0,0,0,1,0,1
2,0,1,0,0,1,1,1,1,0,0,50439.8175593718,835.787548916414,199.003221001476,-636.784327914938,206.98982737473,-429.794500540209,14.5351797642313,1,1,1,0,0,1
4,0,0,0,1,1,0,1,1,1,0,36453.3142570716,654.570668702945,529.349758289754,-125.220910413191,197.883754604352,72.662844191161,32.3747652136039,0,0,0,1,1,0
4,0,0,0,1,0,1,1,1,0,0,43215.9745323945,177.10153455846,1547.51008655876,1370.4085520003,212.748562980434,1583.15711498073,28.7197228222058,1,2,0,0,1,0
3,0,0,1,0,0,1,1,1,1,0,70974.8014927446,316.906395368278,112.006593495607,-204.899801872671,197.398419165888,-7.501382706783,30.0850315348873,0,0,0,1,0,1
4,0,0,0,1,0,0,1,0,1,0,41744.9216315581,122.233360307291,350.97922058776,228.745860280469,164.804201912988,393.550062193457,39.0444342349586,0,2,0,0,1,0
4,0,0,0,1,0,1,1,0,1,0,44205.3482232914,592.84775913693,886.565713677555,293.717954540625,198.531629127277,492.249583667902,48.8999105720498,0,0,0,1,0,1
3,0,0,1,0,0,1,1,0,1,0,55451.2040202206,582.984248874709,724.863968323916,141.879719449207,130.946140839833,272.82586028904,40.9515647853352,0,2,0,0,1,0
1,1,0,0,0,0,0,0,1,1,1,44725.1221243715,845.807413337752,236.577316187322,-609.23009715043,260.499010969374,-348.731086181056,25.8567339064402,0,1,1,0,0,1
4,0,0,0,1,1,1,1,0,1,0,48336.4729533516,169.161282014102,1883.43607867137,1714.27479665726,169.800922666676,1884.07571932394,29.5174023452083,0,0,0,1,1,0
1,1,0,0,0,0,1,1,0,0,0,40951.0298082109,306.327321333811,1716.20297012851,1409.8756487947,152.861135472798,1562.73678426749,26.7043558378225,0,1,1,0,0,1
2,0,1,0,0,0,1,1,0,0,0,39376.094274557,755.802694475278,1827.45307870209,1071.65038422681,247.017374380667,1318.66775860748,32.1367775413361,0,0,0,1,1,0
3,0,0,1,0,0,0,1,0,0,0,65139.0685113248,286.968722939491,577.890034299344,290.921311359853,181.878610882762,472.799922242614,51.6231178126929,0,0,0,1,1,0
1,1,0,0,0,1,0,1,1,1,0,53940.2971054302,730.807066895068,558.8882653974,-171.918801497668,169.560036945177,-2.35876455249124,41.8922383374095,0,2,0,0,1,0
3,0,0,1,0,0,0,1,1,1,0,23409.18692321,525.931208860129,837.588288355619,311.65707949549,156.705653958471,468.362733453961,42.2057884950579,0,0,0,1,1,0
2,0,1,0,0,0,0,1,0,0,0,76028.1158475798,866.489368258044,273.659059312195,-592.83030894585,281.284952479608,-311.545356466241,37.125599759905,1,0,0,1,0,1
4,0,0,0,1,0,1,0,0,0,0,49269.2919927984,997.640269109979,1952.46575353667,954.825484426692,219.462396186674,1174.28788061337,41.0497907233686,1,0,0,1,1,0
1,1,0,0,0,0,1,1,0,0,0,48706.5151802275,468.186707934365,473.050136584789,4.86342865042388,302.490548998077,307.353977648501,54.0264427228428,0,2,0,0,1,0
1,1,0,0,0,1,0,1,1,0,0,42392.0218409954,281.032812315971,1065.03254827112,783.999735955149,104.657353312856,888.657089268005,39.5457291075686,1,0,0,1,0,1
4,0,0,0,1,1,0,0,0,0,0,32790.0148204298,348.935278365389,1208.96827289835,860.032994532958,192.819648783056,1052.85264331601,40.3150157307375,0,0,0,1,1,0
4,0,0,0,1,1,1,1,0,1,0,22423.3704037547,197.408457752317,268.188897054642,70.7804393023252,228.475526413204,299.25596571553,39.4318680559479,0,0,0,1,0,1
4,0,0,0,1,1,1,0,1,0,0,48208.5220666309,86.0308897681534,1221.50553530082,1135.47464553267,170.43412389944,1305.90876943211,45.3866945950653,0,2,0,0,1,0
1,1,0,0,0,1,0,0,0,1,0,62312.321381534,98.4010801184922,1686.15048285574,1587.74940273724,227.453824120352,1815.2032268576,24.8698473979736,0,0,0,1,1,0
2,0,1,0,0,0,1,0,0,0,1,37892.7717315986,545.915748225525,320.146936457604,-225.768811767921,214.347814044389,-11.4209977235323,24.0187672681972,0,2,0,0,1,0
3,0,0,1,0,1,1,0,0,0,1,49247.1902724048,41.1634186748415,59.2807815410197,18.1173628661782,160.720254006832,178.83761687301,31.3111955082361,0,0,0,1,1,0
1,1,0,0,0,0,1,1,0,0,0,51949.0636575745,985.474105225876,1785.91649606824,800.442390842363,174.977997055368,975.420387897731,45.0425657331143,0,0,0,1,1,0
1,1,0,0,0,0,0,0,1,1,0,49922.6504939222,979.237060761079,1777.15089218691,797.913831425831,181.24627399669,979.16010542252,39.4340503314635,0,2,0,0,1,0
1,1,0,0,0,1,1,1,0,0,0,49902.1319144556,437.487581511959,1096.39784181491,658.910260302946,190.054800853577,848.965061156523,28.4696569189897,1,0,0,1,1,0
1,1,0,0,0,1,0,1,0,1,0,60769.3526552941,512.758451746777,1914.93662726134,1402.17817551456,256.119370780972,1658.29754629554,43.3195456477926,1,2,0,0,0,1
2,0,1,0,0,0,1,1,1,1,0,37231.4926939882,295.674982247874,845.726710278541,550.051728030667,164.742930035678,714.794658066345,55.2647775640513,0,1,1,0,0,1
4,0,0,0,1,1,0,0,0,1,0,59140.1544677778,561.534514650702,10.0798937492073,-551.454620901495,265.564164638787,-285.890456262708,27.8277155382065,1,0,0,1,1,0
1,1,0,0,0,1,0,0,1,0,0,46010.9512589316,71.0784436669201,642.376509029418,571.298065362498,229.896571395015,801.194636757513,44.1325875252059,0,1,1,0,0,1
4,0,0,0,1,1,0,1,0,0,1,32709.5702777264,237.271769205108,633.982680272311,396.710911067203,189.463663046846,586.174574114049,45.363098426099,1,0,0,1,1,0
1,1,0,0,0,0,0,0,1,0,0,43289.1958781354,433.416970539838,1758.0803707242,1324.66340018436,103.001705203691,1427.66510538805,62.5911053798939,1,2,0,0,0,1
3,0,0,1,0,0,1,1,1,0,1,62993.8833955915,30.8848740532994,949.234628118575,918.349754065275,201.27844337364,1119.62819743892,17.6230110322684,0,0,0,1,1,0
1,1,0,0,0,0,1,1,0,0,0,43940.0977997517,44.2654818762094,98.5973849892616,54.3319031130522,259.566664044074,313.898567157127,48.9264909756222,0,0,0,1,0,1
3,0,0,1,0,0,1,0,0,1,0,52988.6869907251,135.380155174062,1014.86321585253,879.483060678467,299.353322145699,1178.83638282417,38.9517355363555,0,2,0,0,1,0
2,0,1,0,0,1,0,0,0,1,0,56655.5955370316,764.598537934944,366.383305750787,-398.215232184157,181.536074562294,-216.679157621863,37.4985412025063,0,0,0,1,1,0
4,0,0,0,1,1,1,1,0,0,1,28184.9341180266,936.451003886759,1387.16961955652,450.718615669757,202.782229946092,653.500845615849,32.3147070496948,0,1,1,0,1,0
2,0,1,0,0,1,1,1,0,0,0,28916.1849968833,546.765368198976,163.117446471006,-383.64792172797,187.752459646852,-195.895462081118,39.1250031878123,0,0,0,1,0,1
4,0,0,0,1,0,0,1,1,0,0,48982.641621103,188.830293016508,1059.75228827447,870.921995257959,221.987619689078,1092.90961494704,31.4650365935896,0,1,1,0,0,1
3,0,0,1,0,1,0,0,1,1,0,45681.8016342811,997.901644557714,880.139335524291,-117.762309033424,241.382682866509,123.620373833085,45.854073996919,0,0,0,1,1,0
1,1,0,0,0,0,1,0,1,0,1,68905.4580163602,787.188501562923,740.737178362906,-46.4513232000172,257.559024179808,211.107700979791,31.8470743837154,1,0,0,1,1,0
4,0,0,0,1,0,1,1,0,1,1,30093.2641503977,616.913796868175,1760.78507676721,1143.87127989903,175.087108651455,1318.95838855049,3.63106214157343,0,1,1,0,1,0
3,0,0,1,0,1,1,1,1,1,0,66085.745720954,815.280514070764,960.107245482504,144.82673141174,199.351875191595,344.178606603335,41.8130968635901,0,1,1,0,0,1
2,0,1,0,0,0,0,1,1,0,1,49401.4959462437,790.918222395703,847.662799526006,56.7445771303028,143.429011509036,200.173588639339,45.5297861736073,0,2,0,0,1,0
3,0,0,1,0,0,0,0,0,0,0,32484.3345145018,515.957666561007,1435.36392739043,919.406260829419,208.628007680424,1128.03426850984,19.5712894931555,1,0,0,1,1,0
2,0,1,0,0,0,0,0,1,0,1,59004.4586931555,994.963061064482,1983.61220676452,988.649145700037,271.990251879381,1260.63939757942,32.9429530484586,0,0,0,1,1,0
3,0,0,1,0,0,1,1,1,1,1,68283.5973380089,892.675905255601,605.78124737367,-286.89465788193,149.719454684615,-137.175203197315,38.1239451981191,0,0,0,1,0,1
